id,notice_no,notice_sd,notice_ed,image,kind,color,age,weight,state,gender,neutral,feature,happened,happenplace,carenm,caretel,careaddr
631,부산-강서-2021-00647,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110192310150.jpg,[개] 믹스견,갈검흰,2021(년생),1.7(Kg),보호중,F,U,"4두,겁이많음,처진귀가매력적",20211019,대저1동 14통 3반 5321번지,부산동물보호센터,051-832-7119,부산광역시 강서구 군라2길 206 (대저2동) 
632,부산-동구-2021-00118,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191710177.jpg,[고양이] 한국 고양이,"고등어(흰색 배와 다리, 등은 검갈색)",2020(년생),1(Kg),보호중,F,N,너무 귀여움,20211019,수정동로 20 인근,사단법인 하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) 
633,부산-동구-2021-00117,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191610272[1].jpg,[고양이] 한국 고양이,"흰색, 검갈색 무늬",2021(년생),1.4(Kg),보호중,F,N,허약. 쥐약 섭취 의심,20211019,동구 범일로90번길 16-5,사단법인 하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) 
634,부산-서구-2021-00389,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110192310759.jpg,[개] 믹스견,검흰,2021(년생),1.5(Kg),보호중,F,U,"겁이많음,경계심이있음",20211019,암남공원 공영주차장,부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) 
635,서울-관악-2021-00501,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191310690.jpg,[개] 말티즈,흰색,2019(년생),3(Kg),종료(반환),F,N,"순하고사람잘따름,눈물자국,칩없음",20211019,신림역부근,러브펫종합동물병원,02-837-8875,서울특별시 관악구 남부순환로 1429 (신림동) 
636,충남-금산-2021-00145,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110200910513.jpeg,[개] 믹스견,흰색+검정,2021(년생),1.5(Kg),보호중,M,N,이상없음,20211018,남일면 황풍리 24-18,월드동물병원,041-750-2584,충청남도 금산군 금산읍 오리정로 68  월드동물병원
637,충남-금산-2021-00144,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110200910985.jpeg,[개] 믹스견,갈색+검정,2021(년생),2(Kg),보호중,F,N,이상없음,20211018,남일면 황풍리 24-18,월드동물병원,041-750-2584,충청남도 금산군 금산읍 오리정로 68  월드동물병원
638,충남-금산-2021-00143,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110200910482.jpeg,[개] 믹스견,흰+갈,2021(년생),0.5(Kg),보호중,M,N,입양 희망,20211018,복수초등학교 앞,월드동물병원,041-750-2584,충청남도 금산군 금산읍 오리정로 68  월드동물병원
639,충남-금산-2021-00142,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110200910903.jpeg,[개] 믹스견,흰색,2017(년생),5(Kg),보호중,M,N,이상없음,20211018,금산천변 금산도서관 앞,월드동물병원,041-750-2584,충청남도 금산군 금산읍 오리정로 68  월드동물병원
640,강원-강릉-2021-00537,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/20211020161071.jpg,[개] 믹스견,검정 갈색 흰색,2021(년생),1.5(Kg),보호중,F,N,"어미없이 발견, 새끼 7마리",20211018,사천면 미노리 254,강릉시동물사랑센터,033-641-7515,강원도 강릉시 성산면 내맬길 172  
641,강원-강릉-2021-00536,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110201310472.jpg,[개] 골든 리트리버,갈색,2012(년생),19.8(Kg),종료(반환),F,N,사람 잘따름,20211018,강중길 34,강릉시동물사랑센터,033-641-7515,강원도 강릉시 성산면 내맬길 172  
642,울산-남구-2021-00694,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110201810598.jpg,[고양이] 한국 고양이,노란색 치즈,2021(년생),0.10(Kg),보호중,M,N,매우 순하고 사람 너무 잘 따릅니다. 건강상태는 매우 양호해요 좋은 가정으로 입양되었으면 좋겠습니다.^^,20211018,남구청인근,주동물병원,010-6809-8275,울산광역시 남구 돋질로 385-1 (삼산동) 
643,울산-남구-2021-00693,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110201810892.jpg,[고양이] 한국 고양이,검정색 흰색,2021(년생),0.10(Kg),보호중,F,N,"성격이 매우 조용하고 온순함, 건강상태 양호",20211018,치매안심센터,주동물병원,010-6809-8275,울산광역시 남구 돋질로 385-1 (삼산동) 
644,대구-수성-2021-00674,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110200910427.jpg,[고양이] 한국 고양이,고등어테비,2021(년생),0.5(Kg),보호중,M,N,애교스럽고 건강함,20211018,만촌1동,금강동물병원,053-746-7111,대구광역시 수성구 동원로 150 (만촌동) 금강동물병원
645,부산-사상-2021-00353,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110201310372.jpg,[개] 믹스견,검정,2017(년생),12(Kg),보호중,F,U,사상구-354    검정&사나움 ,20211018,사상로 368번길 10,유기동물및동물보호협,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) 
646,부산-사상-2021-00352,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110201310863.jpg,[고양이] 한국 고양이,혼합,2021(년생),1(Kg),보호중,Q,U,"사상구-353   혼합&눈병,허약,탈진 (3개월미만 추정)",20211018,학장동 대도택시 부근,유기동물및동물보호협,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) 
647,부산-사상-2021-00351,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110201110863.jpg,[고양이] 한국 고양이,노흰,2021(년생),0.3(Kg),보호중,Q,U,"사상구-352   노흰&어미없음,젖먹이,허약,탈진 (3개월미만 추정)",20211018,사상로 269번길 11-1,유기동물및동물보호협,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) 
648,부산-사하-2021-00579,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110201710929.png,[고양이] 한국 고양이,고등어,2021(년생),0.92(Kg),보호중,M,U,"3-4개월 추정, 소방에서 인계",20211018,당직실,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) 
649,부산-사하-2021-00578,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110201710342.png,[개] 믹스견,얼룩,2021(년생),4(Kg),보호중,F,U,"유기견의 새끼, 콧등 위 물방울 무늬",20211018,감천항로 177 (구평동) ,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) 
650,부산-사하-2021-00577,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110201710444.png,[개] 믹스견,얼룩,2021(년생),3.5(Kg),보호중,F,U,"유기견의 새끼, 왼쪽콧등까지 얼룩",20211018,감천항로 177 (구평동) ,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) 
651,부산-사하-2021-00576,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110201710134.png,[개] 믹스견,검정,2021(년생),3(Kg),보호중,F,U,"유기견의 새끼, 검정색에 흰양말",20211018,감천항로 177 (구평동) ,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) 
652,부산-사하-2021-00575,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110201610360.png,[개] 믹스견,황색얼룩,2021(년생),4.3(Kg),보호중,M,U,"유기견의 새끼, 황색얼룩",20211018,감천항로 177 (구평동) ,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) 
653,부산-사하-2021-00574,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110201610421.png,[개] 믹스견,얼룩,2021(년생),3.8(Kg),보호중,M,U,"유기견의 새끼, 흰검얼룩",20211018,감천항로 177 (구평동) ,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) 
654,부산-사하-2021-00573,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110201610793.png,[개] 믹스견,갈색,2021(년생),4(Kg),보호중,M,U,"유기견의 새끼, 오른쪽 콧등까지 얼룩",20211018,감천항로 177 (구평동) ,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) 
655,부산-남구-2021-00279,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110191710184.jpg,[고양이] 한국 고양이,갈색+흰색,2021(년생),0.3(Kg),보호중,M,N,"영양 상태 불량, 기력저하",20211018,동항로 37번길 3,누리동물병원,051-701-7599,부산광역시 해운대구 송정동 85-1
656,부산-영도-2021-00212,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/20211020151007.jpg,[개] 믹스견,"흰색, 갈색",2016(년생),12(Kg),보호중,F,N,순함,20211018,영도구 동삼주공아파트 407동,하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) 
657,서울-중랑-2021-00181,20211020,20211109,http://www.animal.go.kr/files/shelter/2021/10/202110191610759.jpg,[고양이] 한국 고양이,검/흰,2021(년생),0.2(Kg),보호중,F,U,눈곱. 콧물. 털때탐. ,20211018,묵동 아이파크 단지 내,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 
658,서울-용산-2021-00221,20211020,20211101,http://www.animal.go.kr/files/shelter/2021/10/202110201310397.jpg,[고양이] 한국 고양이,흰색,2020(년생),4(Kg),보호중,M,N,"등부분 심한 욕창으로 관리필요, 온순하여 입양임보중.",20211018,청파로49길 40 주변,남산동물병원,02-778-7582,서울특별시 용산구 후암동 244-60
659,제주-제주-2021-04221,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110622[1].jpg,[고양이] 한국 고양이,흰/갈,2018(년생),2.8(Kg),보호중,M,Y,개체관리번호 21725 - 앞다리부움,20211018,제주시 일도이동 동광초등학교,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
660,제주-제주-2021-04220,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110569.jpg,[고양이] 한국 고양이,삼색,2021(년생),0.3(Kg),보호중,F,N,개체관리번호 21724 - 1개월,20211018,"제주시 한림읍 명월성로308번지	",제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
661,제주-제주-2021-04219,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110790[1].jpg,[고양이] 한국 고양이,흰/갈,2021(년생),0.8(Kg),종료(자연사),M,N,"개체관리번호 21723 - 3개월/허피스,기력없음",20211018,제주시 아라일동 산천단동3길8-1,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
662,제주-제주-2021-04218,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110375.jpg,[고양이] 한국 고양이,갈색,2021(년생),0.4(Kg),종료(자연사),M,N,"개체관리번호 21722 - 2개월/허피스,기력없음",20211018,제주시 애월읍 광령남4길31-24,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
663,제주-제주-2021-04217,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110474.jpg,[고양이] 한국 고양이,카오스,2021(년생),1.6(Kg),종료(자연사),F,N,개체관리번호 21721 - 척추절단,20211018,제주시 노형동 정원로35,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
664,제주-제주-2021-04216,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110356.jpg,[고양이] 한국 고양이,검정,2021(년생),0.6(Kg),보호중,M,N,개체관리번호 21719 - 1개월/쥐끈끈이,20211018,서귀포시 중문동 중문하나로마트,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
665,제주-제주-2021-04215,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110794[1].jpg,[고양이] 한국 고양이,검정,2021(년생),0.6(Kg),보호중,F,N,개체관리번호 21718 - 1개월/쥐끈끈이,20211018,서귀포시 중문동 중문하나로마트,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
666,제주-제주-2021-04214,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/20211019111078.jpg,[고양이] 한국 고양이,삼색,2019(년생),3.7(Kg),종료(안락사),F,N,개체관리번호 21717 - 좌대퇴골절/발목골절,20211018,서귀포시 호근동 43번길20,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
667,제주-제주-2021-04213,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110104.jpg,[개] 믹스견,흰색,2021(년생),13.5(Kg),종료(반환),M,N,개체관리번호 3733 - 10개월/빨간목줄,20211018,제주시 한림읍 협재리 산 149-1,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
668,제주-제주-2021-04212,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/20211019111045[1].jpg,[개] 믹스견,흰색,2019(년생),27.8(Kg),종료(반환),M,N,개체관리번호 3732 - 파란목줄,20211018,제주시 애월읍 사메기길158번 부근,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
669,제주-제주-2021-04211,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110525.jpg,[개] 믹스견,검정,2021(년생),21(Kg),보호중,M,N,개체관리번호 3731 - 11개월/카키목줄,20211018,제주시 조천읍 중산간동로356-1,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
670,제주-제주-2021-04210,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110932.jpg,[개] 믹스견,흰색,2021(년생),3.9(Kg),보호중,F,N,개체관리번호 3730 - 경계심,20211018,제주시 해안동 해안마을길120-5,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
671,제주-제주-2021-04209,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110976.jpg,[개] 믹스견,흰색,2021(년생),4(Kg),보호중,F,N,개체관리번호 3729 - 3개월/경계심,20211018,제주시 해안동 해안마을길120-5,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
672,제주-제주-2021-04208,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110618.jpg,[개] 스탠다드 푸들,흰색,2017(년생),20(Kg),종료(반환),F,N,개체관리번호 3728 - 심장사상충/빨파목줄,20211018,제주시 삼도이동 탑동로9,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
673,제주-제주-2021-04207,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110694.jpg,[개] 믹스견,갈색,2019(년생),16.5(Kg),보호중,F,N,개체관리번호 3727 ,20211018,제주시 조천읍 북촌14길1-14,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
674,제주-제주-2021-04206,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110937.jpg,[개] 믹스견,흰색,2021(년생),5(Kg),보호중,M,N,개체관리번호 3726 - 3개월/경계심,20211018,제주시 해안동 해안마을길120-5,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
675,제주-제주-2021-04205,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110642.jpg,[개] 믹스견,흰색,2021(년생),4(Kg),보호중,F,N,개체관리번호 3725 - 3개월/경계심,20211018,제주시 해안동 해안마을길120-5,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
676,제주-제주-2021-04204,20211019,20211029,http://www.animal.go.kr/files/shelter/2021/10/202110191110811.jpg,[개] 믹스견,흰색,2017(년생),14(Kg),보호중,M,N,개체관리번호 3724 - 심장사상충/다리상처,20211018,제주시 화북이동 삼화휴먼시아1단지,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
